OrderID,OrderDate,CustomerID,CustomerName,Segment,Region,State,Category,Product,Quantity,UnitPrice,Sales,Profit
ORD-12508,2024-02-20,CUST-1267,Aadhya Reddy,Corporate,North,Punjab,Electronics,Smartphone,5,58727.65,293638.25,56711.36
ORD-11259,2024-02-20,CUST-1363,Diya Kapoor,Small Business,West,Rajasthan,Electronics,Headphones,5,23664.62,118323.1,23745.48
ORD-11066,2024-02-20,CUST-1127,Vihaan Patel,Consumer,South,Telangana,Clothing,Kurta,6,2760.61,16563.66,1496.97
ORD-11263,2024-02-20,CUST-1229,Reyansh Chopra,Corporate,North,Uttar Pradesh,Electronics,Smartwatch,7,59152.88,414070.16,76555.44
ORD-11041,2024-02-21,CUST-1133,Anika Verma,Consumer,West,Goa,Home & Kitchen,Mixer Grinder,4,899.71,3598.84,713.31
ORD-12197,2024-02-21,CUST-1032,Rohan Joshi,Consumer,North,Haryana,Sports,Yoga Mat,7,968.81,6781.67,1518.32
ORD-11533,2024-02-21,CUST-1094,Riya Verma,Consumer,West,Goa,Clothing,Kurta,3,436.28,1308.84,232.09
ORD-12383,2024-02-21,CUST-1284,Aditya Agarwal,Small Business,North,Haryana,Electronics,Smartwatch,7,19358.16,135507.12,40856.47
ORD-10475,2024-02-21,CUST-1308,Aadhya Singh,Corporate,South,Karnataka,Home & Kitchen,Air Fryer,1,4869.33,4869.33,1305.92
ORD-12250,2024-02-21,CUST-1299,Myra Gupta,Corporate,North,Uttar Pradesh,Clothing,Saree,7,2646.86,18528.02,5480.63
ORD-11330,2024-02-22,CUST-1244,Navya Sharma,Consumer,North,Punjab,Clothing,Saree,5,1819.02,9095.1,1594.89
ORD-12484,2024-02-22,CUST-1070,Aarav Iyer,Consumer,North,Punjab,Electronics,Tablet,1,29869.48,29869.48,2945.08
ORD-10656,2024-02-22,CUST-1264,Diya Bose,Consumer,West,Rajasthan,Clothing,Jeans,7,2730.21,19111.47,5351.41
ORD-11807,2024-02-22,CUST-1121,Ananya Kumar,Consumer,West,Rajasthan,Electronics,Smartwatch,5,30432.04,152160.2,12592.39
ORD-11101,2024-02-22,CUST-1069,Saanvi Iyer,Small Business,South,Telangana,Electronics,Laptop,7,59332.54,415327.78,113136.8
ORD-11516,2024-02-23,CUST-1348,Arjun Gupta,Consumer,West,Goa,Clothing,T-Shirt,7,2788.7,19520.9,4280.28
ORD-12042,2024-02-23,CUST-1387,Aditya Sharma,Consumer,South,Kerala,Sports,Football,4,1429.69,5718.76,1390.94
ORD-10634,2024-02-23,CUST-1221,Reyansh Bose,Consumer,West,Goa,Clothing,T-Shirt,5,1184.94,5924.7,516.04
ORD-11216,2024-02-23,CUST-1391,Diya Verma,Consumer,North,Uttar Pradesh,Home & Kitchen,Mixer Grinder,4,831.9,3327.6,797.56
ORD-12656,2024-02-23,CUST-1067,Aadhya Reddy,Consumer,West,Goa,Clothing,Kurta,6,603.37,3620.22,1202.96
ORD-12126,2024-02-24,CUST-1296,Krishna Malhotra,Consumer,West,Maharashtra,Sports,Yoga Mat,6,4696.12,28176.72,9423.44
ORD-12066,2024-02-24,CUST-1260,Ishaan Kumar,Small Business,East,Bihar,Home & Kitchen,Bedsheet,7,4847.48,33932.36,7281.51
ORD-10063,2024-02-24,CUST-1053,Aditya Nair,Corporate,North,Punjab,Books,Fiction Novel,1,328.64,328.64,47.87
ORD-11987,2024-02-25,CUST-1270,Vivaan Sharma,Consumer,South,Kerala,Home & Kitchen,Bedsheet,1,4180.79,4180.79,1121.04
ORD-12924,2024-02-26,CUST-1329,Ishita Sharma,Corporate,North,Punjab,Clothing,Jacket,2,410.88,821.76,110.85
ORD-10952,2024-02-26,CUST-1043,Saanvi Kumar,Consumer,North,Uttar Pradesh,Clothing,Jacket,6,542.38,3254.28,1006.44
ORD-11657,2024-02-26,CUST-1283,Vivaan Bhatt,Corporate,East,Jharkhand,Sports,Running Shoes,4,1362.74,5450.96,810.63
ORD-10530,2024-02-26,CUST-1246,Myra Chopra,Consumer,East,West Bengal,Electronics,Laptop,4,5384.71,21538.84,7241.52
ORD-11850,2024-02-26,CUST-1347,Riya Verma,Corporate,East,Bihar,Clothing,Jacket,5,1389.88,6949.4,1389.77
ORD-12077,2024-02-27,CUST-1097,Ishita Pillai,Consumer,East,Odisha,Home & Kitchen,Air Fryer,7,1012.33,7086.31,908.2
ORD-12610,2024-02-27,CUST-1330,Vihaan Joshi,Consumer,North,Haryana,Books,Textbook,4,572.73,2290.92,426.35
ORD-12216,2024-02-27,CUST-1071,Sai Sharma,Consumer,South,Telangana,Sports,Yoga Mat,1,1597.0,1597.0,224.47
ORD-10591,2024-02-28,CUST-1053,Kiara Reddy,Consumer,Central,Chhattisgarh,Clothing,T-Shirt,7,735.33,5147.31,688.2
ORD-11320,2024-02-28,CUST-1159,Navya Malhotra,Consumer,North,Uttar Pradesh,Home & Kitchen,Air Fryer,1,7949.47,7949.47,1648.9
ORD-12648,2024-02-28,CUST-1389,Saanvi Mehta,Consumer,North,Delhi,Books,Biography,1,252.58,252.58,37.64
ORD-12989,2024-02-28,CUST-1135,Myra Verma,Small Business,East,Jharkhand,Clothing,Jacket,4,944.53,3778.12,1297.79
ORD-12374,2024-02-29,CUST-1110,Aarav Reddy,Corporate,South,Telangana,Home & Kitchen,Mixer Grinder,7,7268.02,50876.14,13575.53
ORD-12969,2024-02-29,CUST-1210,Anika Nair,Consumer,Central,Madhya Pradesh,Home & Kitchen,Mixer Grinder,6,6459.4,38756.4,11932.32
ORD-11077,2024-02-29,CUST-1157,Aarav Singh,Consumer,North,Uttar Pradesh,Electronics,Laptop,5,5555.0,27775.0,5162.66
ORD-11908,2024-02-29,CUST-1246,Diya Patel,Consumer,Central,Madhya Pradesh,Clothing,Saree,2,2955.8,5911.6,1409.17
ORD-11907,2024-02-29,CUST-1055,Anika Iyer,Corporate,West,Goa,Clothing,Kurta,5,3286.53,16432.65,3047.4
ORD-11293,2024-03-01,CUST-1357,Vivaan Mehta,Consumer,East,Odisha,Clothing,Saree,4,2193.58,8774.32,1695.15
ORD-12283,2024-03-02,CUST-1338,Diya Malhotra,Consumer,South,Karnataka,Electronics,Headphones,4,38910.86,155643.44,31954.26
ORD-12570,2024-03-02,CUST-1011,Ananya Chopra,Consumer,South,Kerala,Home & Kitchen,Lamp,7,5466.5,38265.5,5875.25
ORD-10080,2024-03-02,CUST-1067,Kiara Iyer,Consumer,Central,Madhya Pradesh,Books,Biography,6,354.72,2128.32,195.77
ORD-11815,2024-03-02,CUST-1227,Riya Kapoor,Consumer,North,Haryana,Clothing,Saree,3,3426.25,10278.75,2919.78
ORD-11858,2024-03-02,CUST-1220,Vivaan Pillai,Consumer,West,Goa,Clothing,Jacket,3,2945.57,8836.71,1417.77
ORD-12665,2024-03-02,CUST-1373,Kiara Iyer,Consumer,South,Telangana,Electronics,Smartphone,6,33761.49,202568.94,63702.77
ORD-10697,2024-03-02,CUST-1175,Kiara Menon,Consumer,Central,Madhya Pradesh,Sports,Dumbbells,1,4399.36,4399.36,408.47
ORD-11338,2024-03-02,CUST-1350,Krishna Kapoor,Consumer,East,Bihar,Electronics,Smartwatch,7,23301.55,163110.85,37192.26
ORD-12320,2024-03-03,CUST-1394,Anika Joshi,Consumer,South,Karnataka,Books,Textbook,6,442.87,2657.22,260.62
ORD-11209,2024-03-03,CUST-1149,Vivaan Malhotra,Small Business,East,Jharkhand,Home & Kitchen,Lamp,1,2489.32,2489.32,815.47
ORD-11642,2024-03-03,CUST-1063,Kiara Iyer,Small Business,West,Goa,Books,Self-Help,1,726.64,726.64,167.46
ORD-12381,2024-03-03,CUST-1196,Sai Iyer,Consumer,Central,Chhattisgarh,Electronics,Laptop,5,26876.07,134380.35,29087.68
ORD-10949,2024-03-04,CUST-1383,Vihaan Patel,Corporate,North,Punjab,Electronics,Tablet,3,5389.71,16169.13,1783.68
ORD-12316,2024-03-04,CUST-1131,Vihaan Patel,Consumer,West,Maharashtra,Electronics,Headphones,1,7020.22,7020.22,2445.31
ORD-11641,2024-03-04,CUST-1279,Reyansh Bhatt,Small Business,East,West Bengal,Electronics,Tablet,3,48948.11,146844.33,16330.53
ORD-10250,2024-03-04,CUST-1208,Navya Bose,Consumer,West,Maharashtra,Electronics,Smartwatch,5,57001.55,285007.75,57704.47
ORD-11403,2024-03-04,CUST-1303,Riya Singh,Consumer,West,Maharashtra,Home & Kitchen,Bedsheet,7,5116.28,35813.96,10464.31
ORD-10492,2024-03-05,CUST-1032,Vivaan Joshi,Corporate,East,Jharkhand,Home & Kitchen,Cookware Set,2,1524.68,3049.36,457.84
ORD-11964,2024-03-05,CUST-1120,Sai Patel,Consumer,East,Odisha,Clothing,Saree,6,1848.62,11091.72,2249.09
ORD-12909,2024-03-06,CUST-1091,Myra Bose,Corporate,South,Telangana,Clothing,Kurta,5,3496.12,17480.6,1670.81
ORD-10750,2024-03-06,CUST-1101,Aditya Kumar,Corporate,East,West Bengal,Home & Kitchen,Air Fryer,6,5289.96,31739.76,10746.1
ORD-11931,2024-03-06,CUST-1163,Saanvi Mehta,Corporate,West,Maharashtra,Electronics,Headphones,1,9991.22,9991.22,2576.36
ORD-11439,2024-03-06,CUST-1017,Aditya Verma,Corporate,West,Gujarat,Clothing,Jacket,7,2271.78,15902.46,3744.32
ORD-11360,2024-03-06,CUST-1145,Ishita Nair,Consumer,West,Goa,Home & Kitchen,Lamp,1,2488.89,2488.89,236.06
ORD-11602,2024-03-07,CUST-1295,Rohan Bose,Consumer,South,Kerala,Electronics,Laptop,5,25940.34,129701.7,13116.05
ORD-10877,2024-03-07,CUST-1068,Aarav Gupta,Corporate,North,Punjab,Sports,Football,1,2318.88,2318.88,490.7
ORD-10756,2024-03-08,CUST-1025,Aadhya Reddy,Small Business,North,Delhi,Sports,Yoga Mat,3,1915.14,5745.42,698.55
ORD-10223,2024-03-08,CUST-1045,Ishaan Rao,Consumer,Central,Madhya Pradesh,Clothing,T-Shirt,2,1065.47,2130.94,358.64
ORD-10661,2024-03-08,CUST-1153,Aarav Chopra,Corporate,West,Rajasthan,Home & Kitchen,Cookware Set,7,5168.42,36178.94,12287.92
ORD-11181,2024-03-08,CUST-1336,Vihaan Bhatt,Corporate,South,Telangana,Books,Textbook,7,242.82,1699.74,482.7
ORD-12994,2024-03-09,CUST-1376,Saanvi Sharma,Consumer,Central,Madhya Pradesh,Clothing,Saree,3,3462.76,10388.28,2301.57
ORD-11160,2024-03-09,CUST-1337,Ishita Singh,Consumer,South,Telangana,Electronics,Headphones,6,48129.41,288776.46,24920.55
ORD-11496,2024-03-09,CUST-1352,Myra Joshi,Consumer,Central,Madhya Pradesh,Clothing,Saree,4,3028.65,12114.6,2293.35
ORD-11621,2024-03-10,CUST-1338,Aadhya Kumar,Consumer,North,Haryana,Electronics,Headphones,5,33881.44,169407.2,54249.19
ORD-11342,2024-03-10,CUST-1149,Aditya Joshi,Small Business,North,Delhi,Electronics,Headphones,3,54815.92,164447.76,53343.05
ORD-11595,2024-03-10,CUST-1118,Vivaan Menon,Consumer,Central,Madhya Pradesh,Electronics,Smartphone,2,8898.22,17796.44,3769.34
ORD-11531,2024-03-11,CUST-1321,Vihaan Menon,Consumer,Central,Madhya Pradesh,Electronics,Smartwatch,2,42457.58,84915.16,23827.56
ORD-12029,2024-03-11,CUST-1074,Reyansh Bhatt,Consumer,West,Gujarat,Home & Kitchen,Cookware Set,2,3893.06,7786.12,2512.7
ORD-11062,2024-03-11,CUST-1101,Aadhya Iyer,Corporate,North,Punjab,Home & Kitchen,Cookware Set,6,4623.39,27740.34,2638.88
ORD-10359,2024-03-11,CUST-1062,Saanvi Pillai,Corporate,West,Rajasthan,Electronics,Smartphone,3,58085.36,174256.08,56188.51
ORD-12436,2024-03-11,CUST-1010,Saanvi Gupta,Corporate,West,Rajasthan,Clothing,Kurta,3,3387.12,10161.36,1405.17
ORD-10039,2024-03-12,CUST-1053,Diya Sharma,Consumer,North,Punjab,Clothing,Jacket,4,3117.63,12470.52,3540.22
ORD-10151,2024-03-12,CUST-1267,Ishita Patel,Consumer,West,Rajasthan,Electronics,Laptop,2,20030.56,40061.12,4726.9
ORD-12747,2024-03-12,CUST-1161,Saanvi Malhotra,Corporate,East,Jharkhand,Home & Kitchen,Cookware Set,1,4120.96,4120.96,1281.61
ORD-10866,2024-03-12,CUST-1006,Sai Gupta,Consumer,North,Haryana,Electronics,Tablet,4,56887.28,227549.12,78267.96
ORD-12252,2024-03-13,CUST-1288,Ishaan Iyer,Small Business,North,Punjab,Clothing,Kurta,3,1047.2,3141.6,548.2
ORD-11015,2024-03-13,CUST-1135,Arjun Bose,Corporate,North,Haryana,Sports,Dumbbells,1,4281.88,4281.88,911.29
ORD-11023,2024-03-13,CUST-1318,Vivaan Mehta,Small Business,West,Gujarat,Books,Textbook,3,662.12,1986.36,337.27
ORD-10776,2024-03-14,CUST-1070,Aarav Sharma,Corporate,South,Telangana,Clothing,Kurta,1,2272.02,2272.02,477.5
ORD-10856,2024-03-14,CUST-1083,Krishna Menon,Small Business,East,Odisha,Clothing,T-Shirt,7,1374.15,9619.05,3056.95
ORD-11079,2024-03-15,CUST-1053,Aditya Bhatt,Small Business,North,Delhi,Sports,Football,4,1245.09,4980.36,565.74
ORD-11478,2024-03-15,CUST-1081,Aadhya Bose,Consumer,North,Uttar Pradesh,Sports,Running Shoes,5,3277.58,16387.9,5087.68
ORD-11061,2024-03-15,CUST-1178,Vihaan Verma,Consumer,North,Punjab,Sports,Yoga Mat,6,1721.77,10330.62,1193.99
ORD-10326,2024-03-15,CUST-1240,Riya Bhatt,Consumer,East,Jharkhand,Electronics,Tablet,4,25330.88,101323.52,31678.75
ORD-10958,2024-03-16,CUST-1306,Aadhya Menon,Consumer,West,Rajasthan,Clothing,Kurta,2,2201.67,4403.34,1492.17
ORD-11643,2024-03-16,CUST-1240,Reyansh Bose,Small Business,North,Uttar Pradesh,Electronics,Headphones,7,56675.68,396729.76,136706.68
ORD-11670,2024-03-16,CUST-1257,Diya Nair,Consumer,South,Kerala,Electronics,Laptop,1,39017.15,39017.15,4106.53
ORD-12088,2024-03-16,CUST-1141,Saanvi Mehta,Corporate,West,Goa,Clothing,Kurta,5,2197.25,10986.25,3528.65
ORD-10214,2024-03-16,CUST-1031,Kiara Singh,Consumer,West,Maharashtra,Sports,Cricket Bat,4,3607.39,14429.56,4934.47
ORD-11724,2024-03-16,CUST-1166,Ishaan Nair,Small Business,South,Karnataka,Electronics,Smartwatch,5,46319.8,231599.0,38478.18
ORD-11905,2024-03-16,CUST-1285,Navya Malhotra,Small Business,East,Jharkhand,Sports,Running Shoes,7,1514.22,10599.54,3082.09
ORD-12758,2024-03-16,CUST-1082,Ishaan Agarwal,Consumer,North,Punjab,Electronics,Headphones,5,6659.62,33298.1,7239.33
ORD-11083,2024-03-16,CUST-1027,Aditya Nair,Corporate,North,Haryana,Books,Fiction Novel,3,574.54,1723.62,508.53
ORD-10287,2024-03-16,CUST-1262,Kiara Nair,Consumer,South,Telangana,Sports,Football,7,4212.11,29484.77,8772.46
ORD-11050,2024-03-17,CUST-1340,Ananya Pillai,Small Business,South,Karnataka,Home & Kitchen,Bedsheet,7,6319.88,44239.16,6279.36
ORD-11786,2024-03-17,CUST-1361,Rohan Rao,Consumer,West,Goa,Home & Kitchen,Mixer Grinder,5,7873.11,39365.55,7872.56
ORD-10614,2024-03-17,CUST-1199,Arjun Reddy,Consumer,North,Uttar Pradesh,Sports,Running Shoes,5,4523.5,22617.5,7556.66
ORD-10815,2024-03-17,CUST-1367,Diya Reddy,Consumer,North,Punjab,Sports,Running Shoes,7,4138.7,28970.9,8273.06
ORD-10559,2024-03-17,CUST-1217,Arjun Patel,Consumer,South,Telangana,Electronics,Laptop,2,26414.75,52829.5,14899.21
ORD-11339,2024-03-18,CUST-1042,Kiara Bhatt,Consumer,North,Delhi,Clothing,Saree,4,1563.42,6253.68,1079.28
ORD-10045,2024-03-18,CUST-1110,Reyansh Gupta,Consumer,South,Karnataka,Electronics,Headphones,7,31433.13,220031.91,32007.39
ORD-10064,2024-03-18,CUST-1006,Aadhya Kapoor,Small Business,East,Odisha,Books,Comics,2,286.08,572.16,110.88
ORD-10719,2024-03-18,CUST-1167,Saanvi Agarwal,Consumer,North,Delhi,Clothing,Jeans,1,2048.92,2048.92,625.97
ORD-12864,2024-03-18,CUST-1293,Ishaan Mehta,Consumer,West,Rajasthan,Electronics,Laptop,6,8375.57,50253.42,12997.54
ORD-12639,2024-03-18,CUST-1249,Aditya Pillai,Consumer,Central,Chhattisgarh,Electronics,Smartwatch,5,2318.2,11591.0,4053.21
ORD-11454,2024-03-19,CUST-1011,Kiara Singh,Consumer,East,Odisha,Electronics,Tablet,2,56949.35,113898.7,12731.58
ORD-10087,2024-03-19,CUST-1098,Vivaan Singh,Consumer,West,Rajasthan,Home & Kitchen,Cookware Set,5,6711.81,33559.05,9687.23
ORD-12318,2024-03-19,CUST-1099,Anika Singh,Corporate,North,Haryana,Electronics,Smartwatch,2,34447.12,68894.24,10127.78
ORD-11779,2024-03-20,CUST-1057,Navya Malhotra,Consumer,North,Haryana,Electronics,Headphones,5,6968.52,34842.6,11223.85
ORD-11008,2024-03-20,CUST-1125,Krishna Sharma,Corporate,Central,Madhya Pradesh,Electronics,Smartphone,1,44880.1,44880.1,13084.19
ORD-11380,2024-03-20,CUST-1201,Reyansh Kapoor,Consumer,South,Kerala,Electronics,Smartphone,4,27135.24,108540.96,22269.69
ORD-10388,2024-03-21,CUST-1215,Diya Singh,Small Business,West,Goa,Electronics,Smartphone,5,14794.77,73973.85,18128.2
ORD-10779,2024-03-21,CUST-1292,Myra Kumar,Corporate,East,West Bengal,Sports,Football,7,3819.91,26739.37,7872.71
ORD-11733,2024-03-21,CUST-1350,Aditya Gupta,Small Business,South,Kerala,Clothing,Kurta,7,3213.27,22492.89,3670.71
ORD-11805,2024-03-21,CUST-1029,Aadhya Joshi,Corporate,East,Jharkhand,Home & Kitchen,Lamp,2,6970.39,13940.78,3192.87
ORD-10003,2024-03-21,CUST-1161,Navya Malhotra,Corporate,South,Telangana,Books,Self-Help,2,216.37,432.74,39.9
ORD-11256,2024-03-21,CUST-1297,Vivaan Kumar,Small Business,West,Goa,Electronics,Tablet,1,13423.44,13423.44,4028.37
ORD-12830,2024-03-21,CUST-1125,Rohan Joshi,Consumer,West,Rajasthan,Sports,Cricket Bat,5,4205.66,21028.3,6224.07
ORD-11202,2024-03-21,CUST-1226,Kiara Mehta,Consumer,West,Goa,Electronics,Smartphone,5,24643.62,123218.1,37226.3
ORD-11000,2024-03-21,CUST-1315,Riya Gupta,Small Business,West,Maharashtra,Home & Kitchen,Air Fryer,4,1792.61,7170.44,1926.88
ORD-11933,2024-03-22,CUST-1072,Aadhya Malhotra,Consumer,West,Gujarat,Electronics,Laptop,7,2608.53,18259.71,4758.6
ORD-11492,2024-03-22,CUST-1356,Ishaan Rao,Consumer,Central,Madhya Pradesh,Home & Kitchen,Mixer Grinder,2,4289.63,8579.26,2293.17
ORD-11262,2024-03-22,CUST-1167,Ishita Sharma,Consumer,West,Goa,Clothing,T-Shirt,2,2035.33,4070.66,752.27
ORD-12277,2024-03-22,CUST-1352,Aditya Verma,Consumer,Central,Madhya Pradesh,Electronics,Smartwatch,3,30516.85,91550.55,17070.33
ORD-12480,2024-03-23,CUST-1099,Diya Chopra,Small Business,North,Uttar Pradesh,Electronics,Smartwatch,1,49120.59,49120.59,10476.45
ORD-12640,2024-03-23,CUST-1238,Ishita Mehta,Corporate,South,Karnataka,Sports,Football,3,3103.3,9309.9,1040.24
ORD-12624,2024-03-23,CUST-1046,Aadhya Patel,Consumer,West,Maharashtra,Clothing,T-Shirt,1,2828.51,2828.51,246.77
ORD-11649,2024-03-23,CUST-1048,Krishna Gupta,Consumer,North,Delhi,Clothing,Kurta,5,2856.85,14284.25,3138.28
ORD-10470,2024-03-23,CUST-1176,Ananya Reddy,Consumer,Central,Chhattisgarh,Clothing,Jeans,1,1326.67,1326.67,152.93
ORD-11463,2024-03-23,CUST-1171,Reyansh Mehta,Consumer,North,Haryana,Electronics,Laptop,7,18015.86,126111.02,10172.93
ORD-10159,2024-03-23,CUST-1205,Saanvi Reddy,Small Business,Central,Madhya Pradesh,Books,Fiction Novel,7,626.32,4384.24,609.32
ORD-10773,2024-03-24,CUST-1341,Saanvi Reddy,Consumer,East,Jharkhand,Electronics,Smartphone,1,27207.72,27207.72,3963.93
ORD-12888,2024-03-24,CUST-1043,Reyansh Chopra,Consumer,South,Kerala,Sports,Football,4,3165.77,12663.08,2995.39
ORD-10088,2024-03-24,CUST-1356,Kiara Kapoor,Consumer,West,Rajasthan,Books,Comics,3,383.96,1151.88,317.45
ORD-12680,2024-03-24,CUST-1076,Ananya Rao,Small Business,East,Odisha,Sports,Football,1,1382.07,1382.07,253.88
ORD-12702,2024-03-25,CUST-1097,Diya Patel,Small Business,South,Karnataka,Home & Kitchen,Lamp,7,696.88,4878.16,1556.63
ORD-12668,2024-03-25,CUST-1300,Rohan Bose,Corporate,North,Uttar Pradesh,Electronics,Smartwatch,5,44171.88,220859.4,74691.57
ORD-11307,2024-03-25,CUST-1243,Aarav Bose,Corporate,West,Maharashtra,Home & Kitchen,Air Fryer,4,1552.84,6211.36,2083.8
ORD-12004,2024-03-25,CUST-1364,Vivaan Bose,Consumer,West,Maharashtra,Home & Kitchen,Mixer Grinder,1,5428.57,5428.57,777.48
ORD-10462,2024-03-25,CUST-1344,Saanvi Chopra,Consumer,East,West Bengal,Sports,Yoga Mat,3,3790.39,11371.17,1768.64
ORD-12366,2024-03-25,CUST-1305,Riya Kumar,Small Business,Central,Chhattisgarh,Clothing,Kurta,3,2620.56,7861.68,2055.76
ORD-12260,2024-03-26,CUST-1353,Kiara Chopra,Consumer,South,Tamil Nadu,Sports,Yoga Mat,3,436.16,1308.48,343.82
ORD-11701,2024-03-26,CUST-1101,Vivaan Agarwal,Corporate,North,Punjab,Books,Self-Help,3,835.43,2506.29,471.72
ORD-10466,2024-03-26,CUST-1132,Sai Pillai,Consumer,West,Gujarat,Sports,Dumbbells,7,398.87,2792.09,768.29
ORD-11721,2024-03-26,CUST-1299,Myra Kumar,Corporate,West,Gujarat,Home & Kitchen,Air Fryer,1,2332.32,2332.32,471.49
ORD-10646,2024-03-27,CUST-1102,Saanvi Singh,Consumer,East,West Bengal,Electronics,Smartwatch,2,7777.12,15554.24,4127.76
ORD-10628,2024-03-27,CUST-1066,Vihaan Verma,Consumer,South,Tamil Nadu,Electronics,Laptop,7,11466.48,80265.36,26021.1
ORD-11227,2024-03-28,CUST-1138,Aadhya Menon,Consumer,East,Jharkhand,Home & Kitchen,Lamp,6,1787.09,10722.54,3205.52
ORD-12018,2024-03-28,CUST-1140,Ananya Kumar,Consumer,East,Bihar,Clothing,Jeans,5,1517.23,7586.15,1183.95
ORD-11633,2024-03-28,CUST-1334,Aditya Verma,Consumer,West,Rajasthan,Home & Kitchen,Lamp,7,2336.42,16354.94,3253.49
ORD-11165,2024-03-29,CUST-1222,Myra Agarwal,Consumer,South,Tamil Nadu,Sports,Running Shoes,6,2823.02,16938.12,4638.31
ORD-12848,2024-03-29,CUST-1022,Ananya Malhotra,Corporate,West,Rajasthan,Home & Kitchen,Air Fryer,4,1678.25,6713.0,1274.66
ORD-11203,2024-03-29,CUST-1075,Diya Pillai,Corporate,Central,Chhattisgarh,Books,Self-Help,5,577.22,2886.1,702.63
ORD-11787,2024-03-29,CUST-1366,Navya Kapoor,Small Business,South,Karnataka,Clothing,Jeans,3,3294.12,9882.36,1940.64
ORD-11021,2024-03-29,CUST-1327,Aadhya Joshi,Consumer,North,Delhi,Clothing,T-Shirt,2,1357.42,2714.84,633.41
ORD-12095,2024-03-29,CUST-1167,Ananya Sharma,Consumer,West,Gujarat,Home & Kitchen,Mixer Grinder,6,6662.63,39975.78,5720.59
ORD-11391,2024-03-29,CUST-1082,Arjun Verma,Consumer,Central,Chhattisgarh,Books,Fiction Novel,1,421.33,421.33,71.47
ORD-12915,2024-03-30,CUST-1060,Riya Singh,Consumer,Central,Chhattisgarh,Clothing,Jeans,5,1822.37,9111.85,2439.5
ORD-11009,2024-03-30,CUST-1090,Riya Patel,Small Business,North,Uttar Pradesh,Clothing,Jeans,5,1033.23,5166.15,1514.83
ORD-12211,2024-03-30,CUST-1123,Rohan Menon,Consumer,West,Goa,Home & Kitchen,Air Fryer,6,2170.49,13022.94,4127.06
ORD-11166,2024-03-30,CUST-1393,Aadhya Chopra,Small Business,South,Tamil Nadu,Home & Kitchen,Mixer Grinder,7,1431.79,10022.53,3221.33
ORD-11831,2024-03-30,CUST-1361,Vihaan Iyer,Corporate,South,Telangana,Electronics,Smartwatch,5,45460.56,227302.8,70311.94
ORD-12124,2024-03-30,CUST-1125,Aadhya Bose,Consumer,North,Uttar Pradesh,Clothing,Saree,3,2533.93,7601.79,1798.68
ORD-10558,2024-03-30,CUST-1103,Aadhya Joshi,Consumer,West,Maharashtra,Electronics,Smartphone,4,48053.52,192214.08,20150.92
ORD-11745,2024-03-31,CUST-1173,Riya Patel,Consumer,South,Tamil Nadu,Books,Self-Help,3,347.58,1042.74,182.14
ORD-12264,2024-03-31,CUST-1132,Navya Verma,Consumer,East,Bihar,Electronics,Tablet,4,42016.34,168065.36,33838.49
ORD-11760,2024-03-31,CUST-1076,Diya Pillai,Small Business,South,Karnataka,Clothing,Jeans,4,2573.71,10294.84,2908.09
ORD-10690,2024-03-31,CUST-1312,Vivaan Kumar,Small Business,South,Tamil Nadu,Clothing,Kurta,1,3388.23,3388.23,290.21
ORD-10451,2024-04-01,CUST-1363,Vihaan Mehta,Consumer,West,Rajasthan,Electronics,Tablet,1,35345.99,35345.99,10874.16
ORD-12977,2024-04-01,CUST-1298,Ishita Kapoor,Consumer,South,Telangana,Books,Fiction Novel,4,824.61,3298.44,495.66
ORD-12282,2024-04-01,CUST-1217,Vihaan Menon,Small Business,East,Odisha,Clothing,T-Shirt,4,1184.76,4739.04,438.53
ORD-11494,2024-04-01,CUST-1293,Ishaan Mehta,Consumer,West,Goa,Books,Self-Help,7,671.72,4702.04,1195.0
ORD-10983,2024-04-02,CUST-1082,Sai Agarwal,Consumer,North,Haryana,Home & Kitchen,Mixer Grinder,7,4888.11,34216.77,10920.34
ORD-11646,2024-04-02,CUST-1190,Diya Reddy,Small Business,Central,Madhya Pradesh,Sports,Running Shoes,2,3773.17,7546.34,2473.79
ORD-11477,2024-04-02,CUST-1143,Myra Iyer,Corporate,West,Gujarat,Sports,Football,2,2656.31,5312.62,1320.11
ORD-11544,2024-04-02,CUST-1350,Sai Bose,Consumer,East,West Bengal,Clothing,Saree,3,2111.78,6335.34,1925.71
ORD-11983,2024-04-02,CUST-1004,Krishna Pillai,Small Business,South,Tamil Nadu,Home & Kitchen,Bedsheet,1,1603.5,1603.5,292.08
ORD-11970,2024-04-02,CUST-1060,Ishita Kapoor,Consumer,North,Uttar Pradesh,Home & Kitchen,Mixer Grinder,2,6355.43,12710.86,2769.5
ORD-12159,2024-04-02,CUST-1204,Krishna Joshi,Small Business,South,Karnataka,Clothing,Kurta,5,3311.08,16555.4,2402.58
ORD-12251,2024-04-02,CUST-1126,Ananya Malhotra,Corporate,South,Telangana,Home & Kitchen,Cookware Set,3,6053.65,18160.95,3949.37
ORD-11728,2024-04-03,CUST-1383,Diya Nair,Consumer,South,Telangana,Electronics,Tablet,7,43963.65,307745.55,56572.03
ORD-11114,2024-04-03,CUST-1111,Rohan Bhatt,Consumer,West,Rajasthan,Clothing,Kurta,2,2341.73,4683.46,581.69
